"","CRN","all_time","all_days","Section","Seats","course_name","format.time","has.tba"
"3578",62616,"9:00 - 10:20 AM|12:10 - 2:00 PM|TBA","R|F|NA","A05",0,"SOC 012Y","R 9:00 - 10:20 AM#F 12:10 - 2:00 PM",1
"3579",62617,"10:30 - 11:50 AM|12:10 - 2:00 PM|TBA","R|F|NA","A06",0,"SOC 012Y","R 10:30 - 11:50 AM#F 12:10 - 2:00 PM",1
"3580",62618,"12:10 - 2:00 PM|6:10 - 7:30 PM|TBA","F|R|NA","A07",0,"SOC 012Y","F 12:10 - 2:00 PM#R 6:10 - 7:30 PM",1
"3581",62619,"12:10 - 2:00 PM|7:40 - 9:00 PM|TBA","F|R|NA","A08",0,"SOC 012Y","F 12:10 - 2:00 PM#R 7:40 - 9:00 PM",1
"3582",62621,"2:10 - 6:00 PM","TR","001",0,"PHY 157","T 2:10 - 6:00 PM#R 2:10 - 6:00 PM",0
"3583",62622,"9:00 - 10:20 AM","TR","001",14,"PHY 158","T 9:00 - 10:20 AM#R 9:00 - 10:20 AM",0
"3584",62623,"10:30 - 11:50 AM","TR","001",1,"PHY 160","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"3585",62624,"12:10 - 1:30 PM|1:40 - 2:00 PM","MW|MW","001",20,"SOC 170","M 12:10 - 1:30 PM#W 12:10 - 1:30 PM#M 1:40 - 2:00 PM#W 1:40 - 2:00 PM",0
"3586",62625,"4:40 - 6:00 PM|6:10 - 7:00 PM","TR|M","A01",0,"PHI 010","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM#M 6:10 - 7:00 PM",0
"3587",62626,"4:40 - 6:00 PM|7:10 - 8:00 PM","TR|M","A02",10,"PHI 010","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM#M 7:10 - 8:00 PM",0
"3588",62627,"4:40 - 6:00 PM|6:10 - 7:00 PM","TR|W","A03",1,"PHI 010","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM#W 6:10 - 7:00 PM",0
"3589",62628,"4:40 - 6:00 PM|7:10 - 8:00 PM","TR|W","A04",24,"PHI 010","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM#W 7:10 - 8:00 PM",0
"3590",62629,"4:40 - 6:00 PM|6:10 - 7:00 PM","TR|R","A05",12,"PHI 010","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM#R 6:10 - 7:00 PM",0
"3591",62630,"4:40 - 6:00 PM|7:10 - 8:00 PM","TR|R","A06",24,"PHI 010","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM#R 7:10 - 8:00 PM",0
"3592",62631,"12:10 - 1:30 PM|7:10 - 8:00 PM","TR|W","A01",0,"COM 005","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#W 7:10 - 8:00 PM",0
"3593",62632,"12:10 - 1:30 PM|8:10 - 9:00 PM","TR|W","A02",3,"COM 005","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#W 8:10 - 9:00 PM",0
"3594",62633,"12:10 - 1:30 PM|4:10 - 5:00 PM","TR|R","A03",3,"COM 005","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#R 4:10 - 5:00 PM",0
"3595",62634,"12:10 - 1:30 PM|5:10 - 6:00 PM","TR|R","A04",13,"COM 005","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#R 5:10 - 6:00 PM",0
"3596",62635,"9:00 - 9:50 AM|12:10 - 1:30 PM","F|TR","A05",15,"COM 005","F 9:00 - 9:50 AM#T 12:10 - 1:30 PM#R 12:10 - 1:30 PM",0
"3597",62636,"10:00 - 10:50 AM|12:10 - 1:30 PM","F|TR","A06",9,"COM 005","F 10:00 - 10:50 AM#T 12:10 - 1:30 PM#R 12:10 - 1:30 PM",0
"3598",62638,"10:00 - 12:50 PM","F","001",14,"ECN 190","F 10:00 - 12:50 PM",0
"3599",62640,"2:40 - 4:00 PM","TR","002",7,"MAT 280","T 2:40 - 4:00 PM#R 2:40 - 4:00 PM",0
"3600",62641,"9:00 - 11:50 AM|1:40 - 3:00 PM","F|TR","A01",11,"PSC 122","F 9:00 - 11:50 AM#T 1:40 - 3:00 PM#R 1:40 - 3:00 PM",0
"3601",62642,"1:40 - 3:00 PM|12:10 - 3:00 PM","TR|F","A02",14,"PSC 122","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#F 12:10 - 3:00 PM",0
"3602",62644,"10:00 - 10:50 AM","MWF","001",17,"SPA 133N","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM",0
"3603",62645,"12:10 - 2:00 PM","TR","001",15,"DRA 155A","T 12:10 - 2:00 PM#R 12:10 - 2:00 PM",0
"3604",62646,"10:00 - 10:50 AM|10:00 - 10:50 AM","MW|F","001",0,"EVE 175","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM",0
"3605",62647,"4:10 - 6:00 PM","MW","001",0,"PSC 153","M 4:10 - 6:00 PM#W 4:10 - 6:00 PM",0
"3606",62648,"4:10 - 6:00 PM","MW","001",0,"PSC 161","M 4:10 - 6:00 PM#W 4:10 - 6:00 PM",0
"3607",62653,"12:10 - 2:00 PM","TR","001",15,"AAS 155A","T 12:10 - 2:00 PM#R 12:10 - 2:00 PM",0
"3608",62660,"4:40 - 6:00 PM","TR","001",0,"PSC 133","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM",0
"3609",62661,"3:10 - 4:00 PM|3:10 - 4:00 PM","T|MWF","A01",0,"STA 104","T 3:10 - 4:00 PM#M 3:10 - 4:00 PM#W 3:10 - 4:00 PM#F 3:10 - 4:00 PM",0
"3610",62662,"4:10 - 5:00 PM|3:10 - 4:00 PM","T|MWF","A02",22,"STA 104","T 4:10 - 5:00 PM#M 3:10 - 4:00 PM#W 3:10 - 4:00 PM#F 3:10 - 4:00 PM",0
"3611",62663,"4:10 - 5:00 PM|10:00 - 10:50 AM","R|MWF","A01",27,"STA 131B","R 4:10 - 5:00 PM#M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM",0
"3612",62664,"1:40 - 3:00 PM|9:00 - 11:50 AM","TR|F","A01",11,"NPB 150","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#F 9:00 - 11:50 AM",0
"3613",62665,"10:00 - 10:50 AM|5:10 - 6:00 PM","MWF|R","A02",39,"STA 131B","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#R 5:10 - 6:00 PM",0
"3614",62666,"2:10 - 3:00 PM|11:00 - 11:50 AM","R|MWF","A01",30,"STA 137","R 2:10 - 3:00 PM#M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM",0
"3615",62667,"11:00 - 11:50 AM|3:10 - 4:00 PM","MWF|R","A02",27,"STA 137","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM#R 3:10 - 4:00 PM",0
"3616",62668,"10:00 - 10:50 AM|2:10 - 3:00 PM","T|MWF","A01",19,"STA 144","T 10:00 - 10:50 AM#M 2:10 - 3:00 PM#W 2:10 - 3:00 PM#F 2:10 - 3:00 PM",0
"3617",62669,"1:40 - 3:00 PM|12:10 - 3:00 PM","TR|F","A02",14,"NPB 150","T 1:40 - 3:00 PM#R 1:40 - 3:00 PM#F 12:10 - 3:00 PM",0
"3618",62670,"11:00 - 11:50 AM|2:10 - 3:00 PM","T|MWF","A02",23,"STA 144","T 11:00 - 11:50 AM#M 2:10 - 3:00 PM#W 2:10 - 3:00 PM#F 2:10 - 3:00 PM",0
"3619",62674,"12:10 - 1:30 PM|4:10 - 5:00 PM","TR|R","A01",3,"DES 141","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#R 4:10 - 5:00 PM",0
"3620",62675,"4:40 - 6:00 PM|6:10 - 7:00 PM","TR|M","A01",0,"CGS 001","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM#M 6:10 - 7:00 PM",0
"3621",62676,"7:10 - 8:00 PM|4:40 - 6:00 PM","M|TR","A02",10,"CGS 001","M 7:10 - 8:00 PM#T 4:40 - 6:00 PM#R 4:40 - 6:00 PM",0
"3622",62677,"6:10 - 7:00 PM|4:40 - 6:00 PM","W|TR","A03",1,"CGS 001","W 6:10 - 7:00 PM#T 4:40 - 6:00 PM#R 4:40 - 6:00 PM",0
"3623",62678,"12:10 - 1:00 PM","MW","003",10,"UWP 001A","M 12:10 - 1:00 PM#W 12:10 - 1:00 PM",0
"3624",62679,"4:40 - 6:00 PM|7:10 - 8:00 PM","TR|W","A04",24,"CGS 001","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM#W 7:10 - 8:00 PM",0
"3625",62680,"4:40 - 6:00 PM|6:10 - 7:00 PM","TR|R","A05",12,"CGS 001","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM#R 6:10 - 7:00 PM",0
"3626",62681,"12:10 - 1:30 PM|5:10 - 6:00 PM","TR|R","A02",8,"DES 141","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#R 5:10 - 6:00 PM",0
"3627",62682,"4:40 - 6:00 PM|7:10 - 8:00 PM","TR|R","A06",24,"CGS 001","T 4:40 - 6:00 PM#R 4:40 - 6:00 PM#R 7:10 - 8:00 PM",0
"3628",62683,"12:10 - 1:30 PM|4:10 - 5:00 PM","TR|M","A03",0,"DES 141","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#M 4:10 - 5:00 PM",0
"3629",62684,"12:10 - 1:30 PM|5:10 - 6:00 PM","TR|M","A04",1,"DES 141","T 12:10 - 1:30 PM#R 12:10 - 1:30 PM#M 5:10 - 6:00 PM",0
"3630",62685,"10:00 - 11:50 AM","MW","001",0,"STS 121","M 10:00 - 11:50 AM#W 10:00 - 11:50 AM",0
"3631",62687,"10:00 - 11:50 AM","MW","010",7,"UWP 007","M 10:00 - 11:50 AM#W 10:00 - 11:50 AM",0
"3632",62688,"12:10 - 2:00 PM","MW","011",0,"UWP 007","M 12:10 - 2:00 PM#W 12:10 - 2:00 PM",0
"3633",62689,"9:00 - 11:50 AM","MW","001",16,"DES 175","M 9:00 - 11:50 AM#W 9:00 - 11:50 AM",0
"3634",62692,"4:10 - 6:00 PM","R","003",9,"UWP 007Y","R 4:10 - 6:00 PM",0
"3635",62696,"10:00 - 11:50 AM","TR","008",0,"UWP 007M","T 10:00 - 11:50 AM#R 10:00 - 11:50 AM",0
"3636",62697,"3:10 - 4:30 PM|TBA","TR|NA","001",63,"ART 010F","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM",1
"3637",62698,"11:00 - 11:50 AM|12:10 - 1:00 PM","T|MWF","001",25,"STA 101","T 11:00 - 11:50 AM#M 12:10 - 1:00 PM#W 12:10 - 1:00 PM#F 12:10 - 1:00 PM",0
"3638",62699,"4:10 - 5:00 PM|12:10 - 1:00 PM","MWF|T","A01",0,"STA 130B","M 4:10 - 5:00 PM#W 4:10 - 5:00 PM#F 4:10 - 5:00 PM#T 12:10 - 1:00 PM",0
"3639",62700,"1:10 - 2:00 PM|4:10 - 5:00 PM","T|MWF","A02",6,"STA 130B","T 1:10 - 2:00 PM#M 4:10 - 5:00 PM#W 4:10 - 5:00 PM#F 4:10 - 5:00 PM",0
"3640",62701,"4:10 - 5:40 PM","MW","001",11,"STA 260","M 4:10 - 5:40 PM#W 4:10 - 5:40 PM",0
"3641",62702,"TBA|12:10 - 1:30 PM","NA|T","001",0,"UWP 101Y","T 12:10 - 1:30 PM",1
"3642",62703,"TBA|TBA","NA|NA","002",0,"UWP 101Y","",1
"3643",62704,"12:10 - 1:30 PM|TBA","R|NA","003",0,"UWP 101Y","R 12:10 - 1:30 PM",1
"3644",62705,"TBA|TBA","NA|NA","004",0,"UWP 101Y","",1
"3645",62706,"TBA|TBA","NA|NA","005",0,"UWP 101Y","",1
"3646",62707,"TBA|TBA","NA|NA","006",0,"UWP 101Y","",1
"3647",62708,"6:10 - 7:30 PM","M","007",0,"UWP 101Y","M 6:10 - 7:30 PM",0
"3648",62709,"9:00 - 10:20 AM","M","008",0,"UWP 101Y","M 9:00 - 10:20 AM",0
"3649",62710,"12:10 - 1:30 PM","M","009",0,"UWP 101Y","M 12:10 - 1:30 PM",0
"3650",62711,"12:10 - 1:30 PM","W","010",0,"UWP 101Y","W 12:10 - 1:30 PM",0
"3651",62712,"TBA","NA","011",0,"UWP 101Y","TBA",1
"3652",62713,"TBA","NA","012",0,"UWP 101Y","TBA",1
"3653",62714,"TBA","NA","013",0,"UWP 101Y","TBA",1
"3654",62715,"TBA","NA","014",0,"UWP 101Y","TBA",1
"3655",62716,"1:40 - 3:00 PM","MW","005",8,"UWP 102B","M 1:40 - 3:00 PM#W 1:40 - 3:00 PM",0
"3656",62717,"1:40 - 3:00 PM","M","003",0,"UWP 104AY","M 1:40 - 3:00 PM",0
"3657",62718,"3:10 - 4:30 PM","M","004",0,"UWP 104AY","M 3:10 - 4:30 PM",0
"3658",62719,"4:40 - 6:00 PM","MW","007",0,"UWP 104E","M 4:40 - 6:00 PM#W 4:40 - 6:00 PM",0
"3659",62720,"TBA","NA","008",0,"UWP 104E","TBA",1
"3660",62721,"TBA","NA","001",16,"UWP 111A","TBA",1
"3661",62723,"TBA","NA","002",6,"UWP 225","TBA",1
"3662",62725,"3:10 - 4:00 PM|TBA","MWF|NA","001",0,"MAT 170","M 3:10 - 4:00 PM#W 3:10 - 4:00 PM#F 3:10 - 4:00 PM",1
"3663",62726,"4:10 - 6:00 PM","MW","001",11,"ECI 224","M 4:10 - 6:00 PM#W 4:10 - 6:00 PM",0
"3664",62727,"12:10 - 2:00 PM","MW","001",0,"HMR 130","M 12:10 - 2:00 PM#W 12:10 - 2:00 PM",0
"3665",62730,"11:00 - 11:50 AM","MTWRF","003",11,"HIN 003","M 11:00 - 11:50 AM#T 11:00 - 11:50 AM#W 11:00 - 11:50 AM#R 11:00 - 11:50 AM#F 11:00 - 11:50 AM",0
"3666",62731,"6:10 - 7:00 PM|7:10 - 8:00 PM|TBA","TR|T|NA","001",8,"AAS 130","T 6:10 - 7:00 PM#R 6:10 - 7:00 PM#T 7:10 - 8:00 PM",1
"3667",62734,"10:00 - 11:50 AM","MW","001",4,"BIM 221","M 10:00 - 11:50 AM#W 10:00 - 11:50 AM",0
"3668",62735,"TBA","NA","001",13,"HPH 234","TBA",1
"3669",62736,"TBA","NA","001",13,"PHA 234","TBA",1
"3670",62737,"10:00 - 11:20 AM","TR","001",0,"MCB 023","T 10:00 - 11:20 AM#R 10:00 - 11:20 AM",0
"3671",62738,"3:10 - 5:00 PM|3:10 - 4:30 PM","F|MW","001",19,"EBS 265","F 3:10 - 5:00 PM#M 3:10 - 4:30 PM#W 3:10 - 4:30 PM",0
"3672",62739,"12:10 - 2:00 PM","MW","004",0,"UWP 007M","M 12:10 - 2:00 PM#W 12:10 - 2:00 PM",0
"3673",62740,"TBA|1:40 - 3:00 PM","NA|MW","001",0,"MSA 131B","M 1:40 - 3:00 PM#W 1:40 - 3:00 PM",1
"3674",62741,"1:40 - 3:00 PM|TBA","MW|NA","001",0,"ANT 147","M 1:40 - 3:00 PM#W 1:40 - 3:00 PM",1
"3675",62742,"1:40 - 3:00 PM|TBA","MW|NA","001",0,"CTS 146B","M 1:40 - 3:00 PM#W 1:40 - 3:00 PM",1
"3676",62762,"TBA","NA","001",9,"PSC 211","TBA",1
"3677",62763,"10:30 - 11:50 AM","TR","001",1,"ENG 160","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"3678",62764,"TBA|10:00 - 11:50 AM","NA|MW","001",20,"DRA 156B","M 10:00 - 11:50 AM#W 10:00 - 11:50 AM",1
"3679",62765,"1:10 - 4:00 PM|9:00 - 9:50 AM","F|MWF","001",15,"PLS 158","F 1:10 - 4:00 PM#M 9:00 - 9:50 AM#W 9:00 - 9:50 AM#F 9:00 - 9:50 AM",0
"3680",62766,"2:10 - 5:00 PM|TBA","TR|NA","001",11,"DRA 127A","T 2:10 - 5:00 PM#R 2:10 - 5:00 PM",1
"3681",62769,"2:10 - 4:00 PM","TR","001",8,"ASA 189B","T 2:10 - 4:00 PM#R 2:10 - 4:00 PM",0
"3682",62772,"6:10 - 7:30 PM|7:10 - 8:00 PM","TR|W","A08",19,"ARE 100B","T 6:10 - 7:30 PM#R 6:10 - 7:30 PM#W 7:10 - 8:00 PM",0
"3683",62773,"10:00 - 10:50 AM|2:10 - 3:00 PM|5:10 - 8:00 PM","F|TR|W","A01",0,"CDM 001","F 10:00 - 10:50 AM#T 2:10 - 3:00 PM#R 2:10 - 3:00 PM#W 5:10 - 8:00 PM",0
"3684",62774,"5:10 - 8:00 PM|2:10 - 3:00 PM|11:00 - 11:50 AM","W|TR|F","A02",9,"CDM 001","W 5:10 - 8:00 PM#T 2:10 - 3:00 PM#R 2:10 - 3:00 PM#F 11:00 - 11:50 AM",0
"3685",62775,"5:10 - 8:00 PM|2:10 - 3:00 PM|10:00 - 10:50 AM","W|TR|F","A03",17,"CDM 001","W 5:10 - 8:00 PM#T 2:10 - 3:00 PM#R 2:10 - 3:00 PM#F 10:00 - 10:50 AM",0
"3686",62776,"5:10 - 8:00 PM|2:10 - 3:00 PM|11:00 - 11:50 AM","W|TR|F","A04",20,"CDM 001","W 5:10 - 8:00 PM#T 2:10 - 3:00 PM#R 2:10 - 3:00 PM#F 11:00 - 11:50 AM",0
"3687",62777,"5:10 - 8:00 PM|4:10 - 5:00 PM|2:10 - 3:00 PM","W|M|TR","A05",2,"CDM 001","W 5:10 - 8:00 PM#M 4:10 - 5:00 PM#T 2:10 - 3:00 PM#R 2:10 - 3:00 PM",0
"3688",62778,"5:10 - 8:00 PM|5:10 - 6:00 PM|2:10 - 3:00 PM","W|M|TR","A06",16,"CDM 001","W 5:10 - 8:00 PM#M 5:10 - 6:00 PM#T 2:10 - 3:00 PM#R 2:10 - 3:00 PM",0
"3689",62779,"5:10 - 8:00 PM|2:10 - 3:00 PM|9:00 - 9:50 AM","W|TR|T","A07",19,"CDM 001","W 5:10 - 8:00 PM#T 2:10 - 3:00 PM#R 2:10 - 3:00 PM#T 9:00 - 9:50 AM",0
"3690",62780,"5:10 - 8:00 PM|2:10 - 3:00 PM|10:00 - 10:50 AM","W|TR|T","A08",18,"CDM 001","W 5:10 - 8:00 PM#T 2:10 - 3:00 PM#R 2:10 - 3:00 PM#T 10:00 - 10:50 AM",0
"3691",62781,"TBA|12:10 - 1:30 PM","NA|W","001",1,"ARE 293","W 12:10 - 1:30 PM",1
"3692",62785,"2:10 - 5:00 PM","M","001",0,"HIS 102X","M 2:10 - 5:00 PM",0
"3693",62786,"12:10 - 2:00 PM","MW","001",15,"CHN 009","M 12:10 - 2:00 PM#W 12:10 - 2:00 PM",0
"3694",62787,"TBA","NA","001",3,"UWP 102N","TBA",1
"3695",62790,"9:00 - 10:20 AM","TR","001",0,"PSC 132","T 9:00 - 10:20 AM#R 9:00 - 10:20 AM",0
"3696",62791,"9:00 - 10:20 AM|12:10 - 2:00 PM|TBA","R|F|NA","A05",0,"CMN 012Y","R 9:00 - 10:20 AM#F 12:10 - 2:00 PM",1
"3697",62792,"9:00 - 10:20 AM|12:10 - 2:00 PM|TBA","R|F|NA","A05",0,"POL 012Y","R 9:00 - 10:20 AM#F 12:10 - 2:00 PM",1
"3698",62793,"10:30 - 11:50 AM|12:10 - 2:00 PM|TBA","R|F|NA","A06",0,"CMN 012Y","R 10:30 - 11:50 AM#F 12:10 - 2:00 PM",1
"3699",62794,"10:30 - 11:50 AM|12:10 - 2:00 PM|TBA","R|F|NA","A06",0,"POL 012Y","R 10:30 - 11:50 AM#F 12:10 - 2:00 PM",1
"3700",62795,"12:10 - 2:00 PM|6:10 - 7:30 PM|TBA","F|R|NA","A07",0,"CMN 012Y","F 12:10 - 2:00 PM#R 6:10 - 7:30 PM",1
"3701",62796,"6:10 - 7:30 PM|TBA|12:10 - 2:00 PM","R|NA|F","A07",0,"POL 012Y","R 6:10 - 7:30 PM#F 12:10 - 2:00 PM",1
"3702",62797,"12:10 - 2:00 PM|7:40 - 9:00 PM|TBA","F|R|NA","A08",0,"CMN 012Y","F 12:10 - 2:00 PM#R 7:40 - 9:00 PM",1
"3703",62798,"12:10 - 2:00 PM|7:40 - 9:00 PM|TBA","F|R|NA","A08",0,"POL 012Y","F 12:10 - 2:00 PM#R 7:40 - 9:00 PM",1
"3704",62799,"2:10 - 4:00 PM|6:10 - 9:00 PM","MW|W","001",0,"JPN 158","M 2:10 - 4:00 PM#W 2:10 - 4:00 PM#W 6:10 - 9:00 PM",0
"3705",62800,"4:10 - 6:00 PM","TR","001",31,"STS 175","T 4:10 - 6:00 PM#R 4:10 - 6:00 PM",0
"3706",62802,"10:30 - 11:50 AM","TR","001",63,"GDB 103","T 10:30 - 11:50 AM#R 10:30 - 11:50 AM",0
"3707",62803,"TBA","NA","001",14,"MCP 222","TBA",1
"3708",62806,"2:10 - 4:00 PM|11:00 - 11:50 AM","TR|F","A02",2,"NAS 123","T 2:10 - 4:00 PM#R 2:10 - 4:00 PM#F 11:00 - 11:50 AM",0
"3709",62807,"12:10 - 1:00 PM|2:10 - 4:00 PM","F|TR","A03",8,"NAS 123","F 12:10 - 1:00 PM#T 2:10 - 4:00 PM#R 2:10 - 4:00 PM",0
"3710",62808,"1:10 - 2:00 PM|2:10 - 4:00 PM","F|TR","A04",0,"NAS 123","F 1:10 - 2:00 PM#T 2:10 - 4:00 PM#R 2:10 - 4:00 PM",0
"3711",62809,"11:00 - 11:50 AM|10:00 - 11:50 AM","R|T","001",10,"ECL 233","R 11:00 - 11:50 AM#T 10:00 - 11:50 AM",0
"3712",62810,"10:00 - 11:50 AM|11:00 - 11:50 AM","T|R","001",10,"PBG 233","T 10:00 - 11:50 AM#R 11:00 - 11:50 AM",0
"3713",62812,"12:10 - 1:30 PM|3:10 - 4:30 PM|TBA","F|W|NA","001",12,"HYD 286","F 12:10 - 1:30 PM#W 3:10 - 4:30 PM",1
"3714",62813,"3:10 - 4:30 PM|12:10 - 1:30 PM|TBA","W|F|NA","001",12,"GEO 286","W 3:10 - 4:30 PM#F 12:10 - 1:30 PM",1
"3715",62816,"6:10 - 7:30 PM","TR","001",17,"ENL 167","T 6:10 - 7:30 PM#R 6:10 - 7:30 PM",0
"3716",62817,"9:00 - 11:50 AM|10:00 - 11:50 AM|10:00 - 10:50 AM","F|M|W","001",26,"ECI 145","F 9:00 - 11:50 AM#M 10:00 - 11:50 AM#W 10:00 - 10:50 AM",0
"3717",62819,"9:45 - 11:15 AM","MW","001",18,"PHA 250","M 9:45 - 11:15 AM#W 9:45 - 11:15 AM",0
"3718",62820,"9:45 - 11:15 AM","MW","001",18,"GGG 250","M 9:45 - 11:15 AM#W 9:45 - 11:15 AM",0
"3719",62821,"2:10 - 5:00 PM","R","002",13,"COM 210","R 2:10 - 5:00 PM",0
"3720",62822,"TBA|2:10 - 4:00 PM","NA|TR","004",0,"SPH 102","T 2:10 - 4:00 PM#R 2:10 - 4:00 PM",1
"3721",62824,"9:00 - 11:50 AM|10:00 - 10:50 AM","T|MWF","A02",0,"EME 139","T 9:00 - 11:50 AM#M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM",0
"3722",62825,"10:00 - 10:50 AM|1:10 - 4:00 PM","MWF|T","A03",0,"EME 139","M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM#T 1:10 - 4:00 PM",0
"3723",62826,"11:00 - 1:50 PM|10:00 - 10:50 AM","F|MWF","A04",0,"EME 139","F 11:00 - 1:50 PM#M 10:00 - 10:50 AM#W 10:00 - 10:50 AM#F 10:00 - 10:50 AM",0
"3724",62827,"4:10 - 6:00 PM","MW","001",0,"HDE 131","M 4:10 - 6:00 PM#W 4:10 - 6:00 PM",0
"3725",62828,"12:10 - 3:00 PM","T","001",9,"ANT 252","T 12:10 - 3:00 PM",0
"3726",62831,"1:10 - 4:00 PM","R","001",10,"UWP 271","R 1:10 - 4:00 PM",0
"3727",62833,"11:00 - 11:50 AM","MWF","001",7,"FST 114","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM",0
"3728",62834,"11:00 - 11:50 AM","MWF","001",7,"VEN 114","M 11:00 - 11:50 AM#W 11:00 - 11:50 AM#F 11:00 - 11:50 AM",0
"3729",62837,"TBA|3:10 - 4:30 PM","NA|TR","001",12,"EEC 247","T 3:10 - 4:30 PM#R 3:10 - 4:30 PM",1
"3730",62838,"TBA","NA","020",0,"UWP 001","TBA",1
"3731",62839,"TBA","NA","021",0,"UWP 001","TBA",1
"3732",62840,"TBA","NA","022",0,"UWP 001","TBA",1
"3733",62841,"TBA","NA","023",0,"UWP 001","TBA",1
"3734",62842,"TBA","NA","024",0,"UWP 001","TBA",1
"3735",62843,"TBA","NA","025",0,"UWP 001","TBA",1
"3736",62844,"TBA","NA","026",0,"UWP 001","TBA",1
"3737",62845,"TBA","NA","027",0,"UWP 001","TBA",1
"3738",62846,"TBA","NA","028",0,"UWP 001","TBA",1
"3739",62847,"11:00 - 12:20 PM|12:30 - 12:50 PM","MW|MW","001",8,"GEL 115","M 11:00 - 12:20 PM#W 11:00 - 12:20 PM#M 12:30 - 12:50 PM#W 12:30 - 12:50 PM",0
"3740",62848,"TBA","NA","001",5,"GEL 250","TBA",1
"3741",62849,"TBA","NA","001",10,"GEL 251","TBA",1
"3742",62852,"1:10 - 4:00 PM","MW","001",0,"ART 102A","M 1:10 - 4:00 PM#W 1:10 - 4:00 PM",0
"3743",62854,"2:10 - 3:30 PM|4:10 - 5:00 PM","MW|M","A01",0,"POL 144A","M 2:10 - 3:30 PM#W 2:10 - 3:30 PM#M 4:10 - 5:00 PM",0
"3744",62855,"2:10 - 3:30 PM|5:10 - 6:00 PM","MW|M","A02",0,"POL 144A","M 2:10 - 3:30 PM#W 2:10 - 3:30 PM#M 5:10 - 6:00 PM",0
"3745",62858,"10:00 - 11:20 AM|11:30 - 11:50 AM","TR|TR","001",0,"POL 153","T 10:00 - 11:20 AM#R 10:00 - 11:20 AM#T 11:30 - 11:50 AM#R 11:30 - 11:50 AM",0
"3746",62861,"12:10 - 2:00 PM","TR","003",0,"DRA 042A","T 12:10 - 2:00 PM#R 12:10 - 2:00 PM",0
"3747",62863,"2:10 - 4:00 PM","MW","002",0,"WMS 189","M 2:10 - 4:00 PM#W 2:10 - 4:00 PM",0
"3748",62865,"12:10 - 2:00 PM","MW","002",6,"DRA 040A","M 12:10 - 2:00 PM#W 12:10 - 2:00 PM",0
"3749",62866,"2:10 - 5:00 PM","T","001",5,"GER 241","T 2:10 - 5:00 PM",0
"3750",62867,"5:10 - 6:00 PM|9:00 - 10:20 AM","NA|TR","A01",0,"ARE 146","N 5:10 - 6:00 PM#A 5:10 - 6:00 PM#T 9:00 - 10:20 AM#R 9:00 - 10:20 AM",0
"3751",62868,"6:10 - 7:00 PM|9:00 - 10:20 AM","T|TR","A02",0,"ARE 146","T 6:10 - 7:00 PM#T 9:00 - 10:20 AM#R 9:00 - 10:20 AM",0
"3752",62869,"9:00 - 10:20 AM|5:10 - 6:00 PM","TR|W","A03",0,"ARE 146","T 9:00 - 10:20 AM#R 9:00 - 10:20 AM#W 5:10 - 6:00 PM",0
"3753",62870,"6:10 - 7:00 PM|9:00 - 10:20 AM","W|TR","A04",0,"ARE 146","W 6:10 - 7:00 PM#T 9:00 - 10:20 AM#R 9:00 - 10:20 AM",0
"3754",62874,"12:10 - 3:00 PM","M","001",10,"REL 230E","M 12:10 - 3:00 PM",0
"3755",62875,"9:00 - 10:50 AM","TR","001",7,"DRA 185B","T 9:00 - 10:50 AM#R 9:00 - 10:50 AM",0
